annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
669,1262,27652,60,808,229,215,0.8094
670,1263,16231,141,844,198,195,0.9274
671,1263,22346,643,897,218,212,0.861
672,1263,3482,134,286,277,176,0.8365
673,1263,27652,669,253,222,201,0.8262
674,1264,31862,636,319,209,210,0.8786
675,1264,3350,390,857,192,196,0.8621
676,1264,36636,225,316,203,244,0.8321
677,1265,3350,351,170,187,197,0.903
678,1265,31862,82,703,210,212,0.8908
679,1265,36636,501,655,217,260,0.8125
680,1266,3350,395,233,187,189,0.8999
681,1266,36636,547,749,206,250,0.8648
682,1266,31862,121,790,208,206,0.7597
683,1269,3350,359,230,186,185,0.914
684,1269,13899,615,760,178,261,0.8894
685,1269,36636,214,767,216,244,0.8507
686,127,6191,132,150,296,536,0.8287
687,127,22361,612,785,265,418,0.8246
688,127,2482,636,110,208,477,0.8092
689,127,5093,135,856,283,286,0.8012
690,1270,16547,113,851,244,240,0.9052
691,1270,27925,147,145,264,456,0.9032
692,1270,1899,624,890,220,138,0.8411
693,1270,18109,634,266,310,295,0.7548
694,1272,16547,628,174,239,229,0.9559
695,1272,27925,597,673,263,485,0.8747
696,1272,1899,155,242,210,132,0.834
697,1272,18109,47,739,309,291,0.7387
698,1273,25437,552,202,251,253,0.8776
699,1273,6191,540,592,295,529,0.8211
700,1273,2482,106,678,224,490,0.7811
701,1273,13394,112,44,241,489,0.7726
702,1274,25437,124,809,257,257,0.8614
703,1274,6191,109,82,291,529,0.8276
704,1274,13394,584,712,248,497,0.809
705,1274,2482,599,44,221,483,0.7976
706,1278,38161,611,704,204,291,0.982
707,1278,3831,146,598,316,430,0.9664
708,1278,3350,418,255,185,182,0.9248
709,1279,21770,672,286,190,180,0.8998
710,1279,1899,643,854,217,157,0.8749
711,1279,16550,81,762,307,501,0.8429
712,1279,31704,121,131,248,428,0.8396
713,128,22361,601,780,262,409,0.8206
714,128,5093,133,843,280,278,0.807
715,128,2482,643,77,208,487,0.797
716,128,6191,138,136,287,525,0.7958
717,1280,31704,598,686,266,458,0.8753
718,1280,21770,88,809,198,190,0.8732
719,1280,16550,570,0,285,461,0.8537
720,1280,1899,125,259,200,150,0.8319
721,1282,19551,503,592,313,495,0.909
722,1282,2482,54,644,210,490,0.8071
723,1282,13394,81,75,237,493,0.7767
724,1282,3742,495,126,313,305,0.7029
725,1284,19551,122,120,313,497,0.8864
726,1284,3742,115,824,328,327,0.8531
727,1284,13394,625,676,232,497,0.8033
728,1284,2482,667,81,211,482,0.7945
729,129,22361,76,72,262,396,0.9409
730,129,6191,519,546,291,525,0.8307
731,129,2482,77,643,209,491,0.7893
732,129,5093,518,148,271,267,0.7721
733,1290,29344,590,534,273,444,0.9639
734,1290,16547,536,137,233,228,0.9165
735,1290,1899,157,249,139,207,0.8843
736,1290,18109,44,720,310,304,0.7898
737,1293,30307,111,83,305,450,0.9066
738,1293,3482,536,779,269,226,0.8547
739,1293,27776,145,775,182,206,0.833
740,1293,20237,574,187,226,218,0.813
741,1294,35205,673,155,215,407,0.9429
742,1294,27652,96,851,223,209,0.873
743,1294,34596,14,47,420,454,0.8601
744,1294,3482,586,841,286,172,0.8275
745,1295,35205,643,138,214,403,0.9421
746,1295,34596,0,25,410,464,0.8524
747,1295,3482,559,812,289,173,0.8419
748,1295,27652,60,808,229,214,0.7999
749,1296,35205,102,685,215,418,0.92
750,1296,34596,560,727,415,483,0.8938
751,1296,3482,134,286,278,176,0.8431
752,1296,27652,669,254,222,201,0.8335
753,1297,3543,643,918,219,217,0.928
754,1297,12419,686,271,185,177,0.9195
755,1297,16547,153,244,232,227,0.897
756,1297,4542,158,887,214,216,0.8736
757,1298,16547,614,827,240,229,0.9513
758,1298,12419,116,858,191,185,0.899
759,1298,4542,614,168,212,202,0.8601
760,1298,3543,138,144,210,204,0.816
761,13,3350,429,852,192,193,0.8835
762,13,16231,142,328,196,193,0.7961
763,13,33879,475,237,441,289,0.7541
764,130,27776,634,290,180,199,0.884
765,130,36636,128,826,196,260,0.8631
766,130,3482,173,271,260,225,0.8445
767,130,30307,507,761,468,320,0.7547
768,1300,31884,69,125,463,471,0.9004
769,1300,29666,630,179,226,215,0.8783
770,1300,27652,94,850,223,210,0.8571
771,1300,3482,585,841,286,173,0.8211
772,1302,29666,602,174,221,217,0.9035
773,1302,31884,58,97,440,471,0.9016
774,1302,3482,555,802,294,183,0.8414
775,1302,27652,59,807,228,214,0.7822
776,1305,27925,596,153,267,458,0.8814
777,1305,16550,81,668,331,471,0.8613
778,1305,1899,626,890,219,138,0.8341
779,1305,44198,140,288,280,152,0.6782
780,1309,28762,584,870,220,212,0.9172
781,1309,29666,85,860,235,230,0.8917
782,1309,27732,560,255,302,264,0.8897
783,1309,3482,124,305,271,203,0.826
784,1311,28762,175,185,210,203,0.9129
785,1311,29666,636,175,223,216,0.9093
786,1311,27732,97,728,320,284,0.8757
787,1311,3482,581,749,276,220,0.8501
788,1312,5885,595,685,235,488,0.8707
789,1312,22626,68,53,326,488,0.8407
790,1312,5093,108,803,281,278,0.8118
791,1312,2482,616,53,249,472,0.7838
792,1315,19231,542,205,297,295,0.9085
793,1315,3350,421,876,191,194,0.8824
794,1315,16687,147,96,278,587,0.6199
795,1316,19231,87,689,302,314,0.9631
796,1316,3350,327,160,186,190,0.8847
797,1316,16687,512,481,299,650,0.6685
798,132,3482,566,809,265,221,0.8635
799,132,36636,660,178,191,253,0.8596
800,132,27776,171,807,185,205,0.7939
801,132,30307,31,175,455,316,0.7818
802,1322,4377,134,108,221,439,0.8936
803,1322,6191,481,588,340,513,0.8583
804,1322,2482,90,678,229,481,0.7744
805,1322,5093,550,188,270,270,0.7623
806,1323,4377,584,700,225,457,0.8481
807,1323,6191,128,96,332,515,0.8175
808,1323,5093,105,800,281,275,0.8127
809,1323,2482,611,54,230,479,0.8094
810,1326,3350,369,241,185,187,0.9008
811,1326,20237,595,836,233,227,0.8827
812,1326,18356,163,668,265,353,0.745
813,1327,16547,170,814,238,237,0.9252
814,1327,44198,175,234,193,260,0.923
815,1327,1899,642,844,190,189,0.9041
816,1327,29450,513,239,408,226,0.8144
817,1328,44198,627,809,200,267,0.9789
818,1328,16547,579,215,239,229,0.9514
819,1328,1899,166,248,184,180,0.8488
820,1328,29450,68,841,418,224,0.7968
821,1329,44198,604,778,204,274,0.9618
822,1329,16547,552,205,233,228,0.9338
823,1329,1899,143,234,189,185,0.8483
824,1329,29450,35,800,420,226,0.8205
825,1330,35205,602,120,243,400,0.91
826,1330,25468,86,829,345,303,0.8637
827,1330,3482,602,842,278,192,0.8507
828,1330,34596,91,163,447,423,0.8464
829,1331,35205,579,111,229,394,0.9098
830,1331,34596,79,136,429,423,0.8287
831,1331,3482,573,807,282,194,0.8227
832,1331,25468,48,783,350,311,0.7826
833,1332,35205,135,727,251,411,0.9197
834,1332,34596,455,650,461,442,0.8947
835,1332,25468,566,183,340,294,0.8407
836,1332,3482,126,271,272,191,0.8331
837,1333,3350,401,922,193,193,0.8779
838,1333,36636,155,283,197,247,0.8407
839,1333,20013,576,278,346,326,0.8183
840,1337,16547,575,185,240,228,0.961
841,1337,29450,491,821,408,270,0.8724
842,1337,1899,166,246,186,182,0.867
843,1337,18109,79,787,309,295,0.7755
844,134,35205,643,138,214,403,0.9393
845,134,31884,46,2,355,529,0.8931
846,134,3482,556,804,295,181,0.8381
847,134,27652,61,809,228,214,0.8204
848,1340,24849,582,284,287,173,0.9888
849,1340,16547,185,823,243,239,0.9582
850,1340,1899,638,855,217,163,0.8627
851,1340,31704,133,124,246,424,0.8411
852,1345,31884,161,128,432,506,0.8955
853,1345,29666,618,171,225,219,0.8799
854,1345,3482,600,843,278,192,0.8522
855,1345,25468,83,829,347,301,0.8504
856,1347,31884,409,610,433,522,0.8994
857,1347,29666,139,869,231,228,0.8749
858,1347,25468,567,183,344,293,0.8406
859,1347,3482,127,269,272,194,0.8347
860,1348,22073,672,308,188,192,0.9409
861,1348,31862,184,264,205,207,0.9114
862,1348,3350,360,879,193,193,0.8664
863,135,35205,671,155,218,402,0.9366
864,135,31884,54,19,362,532,0.8974
865,135,27652,94,850,224,210,0.8642
866,135,3482,585,842,286,173,0.8278
867,1350,22073,108,812,186,189,0.9438
868,1350,3350,426,217,187,187,0.8811
869,1350,31862,586,856,210,207,0.8308
870,1353,16231,153,826,194,194,0.906
871,1353,34596,508,675,443,466,0.8931
872,1353,27776,633,291,180,198,0.8768
873,1353,3482,172,273,260,224,0.8392
874,1354,36636,163,797,199,257,0.9091
875,1354,20876,542,286,336,253,0.8958
876,1354,30307,575,733,345,468,0.8814
877,1354,3482,135,285,221,268,0.8248
878,1355,30307,75,43,324,446,0.929
879,1355,20876,88,721,332,248,0.9104
880,1355,3482,621,714,215,275,0.8618
881,1355,36636,598,201,182,246,0.8614
882,1357,16547,575,165,235,231,0.9368
883,1357,3543,93,225,206,204,0.9176
884,1357,12419,626,812,190,187,0.9095
885,1357,6562,165,675,220,361,0.8897
886,1358,16547,605,174,239,227,0.9693
887,1358,12419,653,847,188,180,0.942
888,1358,6562,195,717,219,356,0.9152
889,1358,3543,109,237,213,206,0.8836
890,1359,12419,164,275,183,182,0.9376
891,1359,16547,140,852,244,237,0.9136
892,1359,3543,672,826,217,211,0.8944
893,1359,6562,579,229,219,342,0.8232
894,136,44198,133,242,241,232,0.9908
895,136,1899,649,849,214,159,0.9123
896,136,16550,79,653,318,482,0.8866
897,136,24849,564,205,322,302,0.8349
898,1361,19231,168,648,245,356,0.9338
899,1361,29666,624,686,236,234,0.9172
900,1361,3350,351,145,189,193,0.8872
901,1363,16261,117,289,245,238,0.8831
902,1363,33879,452,239,429,293,0.8773
903,1363,3350,433,887,191,191,0.8707
904,1366,29666,123,862,234,228,0.8543
905,1366,27652,672,254,221,201,0.8428
906,1366,3482,135,286,278,176,0.8341
907,1366,22346,662,835,214,209,0.8225
908,1367,29666,601,175,223,215,0.9017
909,1367,3482,555,804,294,182,0.841
910,1367,22346,108,226,200,196,0.8321
911,1367,27652,59,807,229,215,0.795
912,1369,22346,121,210,207,200,0.873
913,1369,3482,600,866,258,231,0.8316
914,1369,16261,637,173,246,236,0.7876
915,1369,19860,125,864,223,168,0.6447
916,1371,22346,100,202,205,195,0.8594
917,1371,3482,571,835,263,235,0.8222
918,1371,16261,607,169,242,233,0.7922
919,1371,19860,93,824,227,177,0.6534
920,1372,22626,79,87,330,497,0.8842
921,1372,5885,605,692,248,515,0.8601
922,1372,2482,596,101,293,461,0.8187
923,1372,3742,75,810,333,331,0.7949
924,1376,33207,151,296,206,197,0.9158
925,1376,1899,640,858,209,170,0.8915
926,1376,16550,82,697,302,503,0.8686
927,1376,33008,585,241,359,238,0.7596
928,1377,1899,149,252,201,163,0.9215
929,1377,33207,638,805,212,200,0.9018
930,1377,16550,598,50,301,485,0.8487
931,1377,33008,48,822,358,236,0.7774
932,1378,35205,101,769,309,391,0.8993
933,1378,22346,624,868,213,208,0.877
934,1378,3482,147,219,251,220,0.8374
935,1378,19860,638,277,221,170,0.6345
936,1379,35205,578,97,295,376,0.8983
937,1379,22346,164,196,207,200,0.8495
938,1379,3482,600,866,258,231,0.8315
939,1379,19860,126,862,222,172,0.6391
940,1381,21324,628,276,243,137,0.9079
941,1381,3350,405,841,192,195,0.8825
942,1381,32309,32,229,371,245,0.7547
943,1384,20237,604,193,228,218,0.8936
944,1384,25366,50,91,413,461,0.8802
945,1384,3482,567,811,264,224,0.8722
946,1384,27776,176,811,176,202,0.7761
947,1385,25366,40,81,403,448,0.8588
948,1385,3482,535,780,271,226,0.856
949,1385,27776,145,775,182,204,0.8195
950,1385,20237,574,187,226,217,0.8173
951,1386,25366,529,694,428,483,0.9241
952,1386,27776,635,290,180,199,0.8983
953,1386,3482,173,270,259,224,0.8413
954,1386,20237,152,848,233,230,0.8182
955,1387,20876,139,834,275,308,0.9212
956,1387,3482,637,754,209,274,0.8716
957,1387,22346,108,239,213,201,0.8712
958,1387,20237,600,178,228,220,0.8569
959,139,35205,580,112,229,393,0.9125
960,139,31884,9,48,403,509,0.9022
961,139,3482,572,807,283,195,0.8207
962,139,25468,48,782,352,307,0.7918
963,1390,22361,598,746,273,420,0.901
964,1390,22626,104,145,374,478,0.8893
965,1390,25437,158,867,260,270,0.8614
966,1390,2482,596,114,214,469,0.7835
967,1392,22361,591,747,261,406,0.87
968,1392,25437,152,858,260,257,0.8697
969,1392,22626,106,129,370,462,0.8467
970,1392,2482,603,81,223,480,0.8103
971,1393,27776,636,290,179,198,0.8952
972,1393,22346,682,868,215,210,0.8473
973,1393,3482,173,272,262,221,0.8395
974,1393,16261,136,835,251,241,0.7929
975,1395,22346,88,191,206,199,0.9213
976,1395,3482,535,779,270,226,0.8568
977,1395,27776,144,774,182,205,0.8005
978,1395,16261,572,183,241,234,0.7707
979,1396,19551,506,597,326,484,0.9089
980,1396,2482,79,660,222,488,0.812
981,1396,13394,77,78,236,491,0.7737
982,1396,5093,520,162,272,268,0.7581
983,140,35205,604,121,242,400,0.9172
984,140,31884,17,70,416,509,0.8997
985,140,25468,86,829,344,303,0.8514
986,140,3482,601,843,277,192,0.8465
987,1401,22346,649,849,217,209,0.8638
988,1401,29666,139,868,232,230,0.8594
989,1401,25468,568,184,343,292,0.8418
990,1401,3482,127,269,273,191,0.831
991,1402,3350,424,885,194,192,0.8778
992,1402,33879,460,197,388,366,0.8519
993,1402,20237,81,330,231,228,0.8443
994,1404,3350,363,213,188,185,0.8934
995,1404,33879,116,737,394,383,0.8709
996,1404,20237,665,760,232,226,0.8682
997,1407,38161,603,789,248,255,0.9915
998,1407,3350,377,229,186,183,0.9004
999,1407,33879,105,673,308,442,0.8232
1000,1408,16547,70,806,246,239,0.9216
1001,1408,21025,681,272,183,175,0.8879
1002,1408,33207,655,898,219,210,0.8528
1003,1408,1899,180,269,212,144,0.8483
1004,1411,30307,76,125,382,422,0.8869
1005,1411,36636,641,207,192,249,0.8613
1006,1411,27652,96,851,223,210,0.8578
1007,1411,3482,587,841,285,172,0.8344
1008,1413,36636,145,802,206,252,0.8948
1009,1413,30307,545,702,391,431,0.8683
1010,1413,3482,133,287,277,175,0.8493
1011,1413,27652,668,251,226,206,0.8294
1012,1414,3543,106,192,207,202,0.8816
1013,1414,16547,53,775,243,236,0.8779
1014,1414,27925,544,598,290,482,0.8702
1015,1414,10220,597,190,222,214,0.843
1016,1418,16550,101,648,307,493,0.9139
1017,1418,31704,587,692,263,461,0.8656
1018,1418,1899,123,252,207,156,0.8553
1019,1418,44198,558,96,232,385,0.2767
1020,142,44198,73,175,255,226,0.9633
1021,142,21025,92,830,183,181,0.9397
1022,142,16547,591,153,233,229,0.9247
1023,142,1899,581,863,212,147,0.8731
1024,1420,41767,101,236,289,272,0.9502
1025,1420,3350,408,873,192,194,0.8681
1026,1420,16687,537,70,280,585,0.6144
1027,1421,41767,547,713,305,288,0.9553
1028,1421,3350,335,163,188,192,0.8892
1029,1421,16687,101,510,294,655,0.6808
1030,1424,35205,577,133,232,394,0.9195
1031,1424,31884,96,76,370,518,0.8825
1032,1424,3482,535,777,270,225,0.8471
1033,1424,27776,144,774,183,205,0.8222
1034,1425,35205,607,139,235,405,0.9194
1035,1425,31884,110,93,379,535,0.8867
1036,1425,3482,567,808,264,223,0.8597
1037,1425,27776,171,807,185,205,0.786
1038,1429,16547,124,830,238,229,0.9624
1039,1429,29344,604,702,286,449,0.9571
1040,1429,3543,121,249,211,205,0.8125
1041,1429,10220,676,213,230,217,0.8055
1042,143,44198,89,182,258,232,0.985
1043,143,16547,619,160,239,226,0.9524
1044,143,1899,606,900,212,135,0.9196
1045,143,21025,124,864,182,177,0.882
1046,1431,29344,575,664,286,451,0.9441
1047,1431,16547,90,789,240,235,0.9044
1048,1431,10220,645,204,225,220,0.8696
1049,1431,3543,102,240,207,203,0.8121
1050,1433,38161,604,747,295,213,0.9837
1051,1433,3350,365,171,185,186,0.9209
1052,1433,32309,0,654,303,336,0.8741
1053,1435,20237,585,305,231,223,0.8983
1054,1435,3350,399,852,189,191,0.8679
1055,1435,13899,166,337,180,257,0.8114
1056,1436,13899,591,624,189,268,0.9091
1057,1436,3350,347,182,187,195,0.894
1058,1436,20237,108,698,235,230,0.8908
1059,1438,12246,175,299,208,130,0.9317
1060,1438,16547,205,838,245,243,0.9041
1061,1438,3543,697,855,218,215,0.8868
1062,1438,6562,579,230,219,341,0.7966
1063,1439,12246,587,840,219,137,0.9755
1064,1439,16547,510,177,236,228,0.9688
1065,1439,6562,167,674,220,361,0.8809
1066,1439,3543,70,197,207,203,0.8549
1067,1441,27732,97,729,320,284,0.8752
1068,1441,36636,591,203,256,169,0.8643
1069,1441,3482,581,749,276,219,0.8442
1070,1441,22346,118,170,203,197,0.8407
1071,1442,27732,127,774,315,279,0.8998
1072,1442,22346,135,175,209,201,0.8626
1073,1442,36636,617,205,262,175,0.832
1074,1442,3482,605,789,277,213,0.8292
1075,1444,23222,521,622,296,513,0.8913
1076,1444,4377,132,107,224,437,0.885
1077,1444,2482,96,696,207,485,0.7862
1078,1444,3742,482,148,315,308,0.7623
1079,1446,4377,581,698,232,458,0.8926
1080,1446,23222,120,70,299,506,0.8908
1081,1446,2482,625,34,212,483,0.8052
1082,1446,3742,129,799,326,324,0.7817
1083,1447,16547,45,790,241,237,0.9138
1084,1447,3543,101,177,205,204,0.8191
1085,1447,10220,626,188,222,219,0.7628
1086,1447,29450,464,766,415,249,0.7492
1087,1449,16547,78,831,239,227,0.9331
1088,1449,3543,117,184,208,202,0.7969
1089,1449,29450,492,805,410,240,0.7565
1090,1449,10220,652,194,232,218,0.7489
1091,1450,25437,122,809,258,258,0.8627
1092,1450,13394,583,711,241,505,0.8102
1093,1450,2482,603,46,215,482,0.7962
1094,1450,12777,115,68,285,517,0.7067
1095,1452,25437,122,823,264,266,0.8897
1096,1452,2482,594,77,212,480,0.8051
1097,1452,13394,592,711,244,515,0.7991
1098,1452,12777,117,101,284,520,0.7207
1099,1453,3350,458,904,193,194,0.892
1100,1453,18356,53,306,275,339,0.7996
1101,1453,16687,468,101,431,557,0.7101
1102,1455,3350,333,192,187,182,0.8898
1103,1455,18356,648,643,282,351,0.8045
1104,1455,16687,68,614,447,607,0.7952
1105,1458,23222,73,164,301,508,0.8836
1106,1458,25437,111,827,256,257,0.8565
1107,1458,4377,635,706,229,456,0.8058
1108,1458,2482,608,65,241,476,0.7989
1109,1459,22626,73,178,321,485,0.8116
1110,1459,12080,646,692,245,467,0.7954
1111,1459,5093,106,808,286,291,0.7908
1112,1459,2482,620,63,235,475,0.7863
1113,146,31884,549,664,413,542,0.9095
1114,146,16231,153,827,194,194,0.9035
1115,146,27776,634,291,179,198,0.8919
1116,146,3482,172,272,260,224,0.8349
1117,1460,22626,541,572,327,484,0.8579
1118,1460,12080,70,123,232,436,0.8377
1119,1460,2482,55,697,253,484,0.8064
1120,1460,5093,543,189,278,272,0.6213
1121,1461,22626,68,151,322,479,0.8244
1122,1461,2482,632,34,240,481,0.8027
1123,1461,12080,638,689,240,451,0.7958
1124,1461,5093,106,800,282,276,0.795
1125,1462,20237,134,867,232,227,0.9233
1126,1462,25366,516,669,428,477,0.91
1127,1462,3482,133,286,277,176,0.8497
1128,1462,27652,668,251,226,207,0.8273
1129,1463,25366,62,129,417,449,0.9051
1130,1463,20237,622,176,226,217,0.885
1131,1463,27652,96,852,224,209,0.8469
1132,1463,3482,586,842,285,172,0.8288
1133,1464,20237,595,172,220,214,0.9019
1134,1464,25366,48,108,401,446,0.8813
1135,1464,3482,560,811,289,174,0.8414
1136,1464,27652,62,810,226,213,0.8398
1137,1466,22346,104,176,208,195,0.8818
1138,1466,3482,556,804,295,180,0.8425
1139,1466,27652,59,808,230,214,0.7962
1140,1466,16261,593,175,239,230,0.794
1141,1473,19606,150,217,159,155,0.927
1142,1473,1899,609,857,211,158,0.9045
1143,1473,21025,125,864,182,177,0.8882
1144,1473,16550,567,87,299,490,0.8873
1145,1474,27732,123,766,318,277,0.8654
1146,1474,36636,616,204,263,176,0.8586
1147,1474,34596,66,101,442,427,0.8417
1148,1474,3482,607,788,275,212,0.8301
1149,1476,36636,591,202,256,169,0.8899
1150,1476,27732,88,723,322,285,0.8772
1151,1476,3482,582,746,276,222,0.8355
1152,1476,34596,53,81,431,431,0.831
1153,1477,18356,351,676,261,374,0.9025
1154,1477,36636,88,226,241,219,0.8624
1155,1477,3350,648,287,186,185,0.8607
1156,148,19231,497,231,333,269,0.9136
1157,148,3350,403,849,191,192,0.8789
1158,148,20237,118,297,232,225,0.8416
1159,1480,10220,157,259,220,215,0.9213
1160,1480,16547,173,832,242,239,0.9133
1161,1480,3543,639,874,218,215,0.9049
1162,1480,6562,587,234,221,344,0.8197
1163,1483,28762,631,896,220,214,0.9417
1164,1483,35205,100,769,310,392,0.8981
1165,1483,3482,148,220,251,220,0.835
1166,1483,19860,638,277,221,170,0.6388
1167,1485,28762,145,165,215,205,0.9724
1168,1485,35205,580,96,294,376,0.9036
1169,1485,3482,600,866,258,232,0.8331
1170,1485,19860,125,864,223,168,0.6472
1171,1488,21324,208,821,211,204,0.9371
1172,1488,3350,390,205,186,185,0.9081
1173,1488,31862,621,827,212,207,0.8539
1174,1489,20013,530,282,351,331,0.8851
1175,1489,3350,403,850,192,191,0.8845
1176,1489,20237,183,278,230,224,0.8218
1177,149,19231,96,692,337,276,0.9658
1178,149,20237,592,707,233,232,0.9326
1179,149,3350,344,186,186,195,0.8906
1180,1492,3350,379,901,193,193,0.8858
1181,1492,21324,176,278,176,225,0.8514
1182,1492,18146,521,290,345,368,0.824
1183,1493,3350,364,135,189,192,0.8995
1184,1493,18146,59,535,348,392,0.896
1185,1493,21324,586,716,174,243,0.7814
1186,1497,34596,61,60,308,500,0.8689
1187,1497,3482,563,835,264,238,0.8326
1188,1497,29666,608,197,221,217,0.8263
1189,1497,19860,81,823,230,180,0.7187
1190,15,33879,46,775,447,291,0.9427
1191,15,3350,355,242,189,188,0.8935
1192,15,16231,640,795,198,193,0.8654
1193,150,19231,138,794,333,276,0.9566
1194,150,3350,387,247,187,187,0.8941
1195,150,20237,632,799,230,226,0.8794
1196,1500,38161,191,733,200,295,0.9754
1197,1500,3350,348,233,187,189,0.8923
1198,1500,41767,566,853,354,187,0.7305
1199,151,33207,182,265,205,199,0.9216
1200,151,16547,96,818,241,237,0.8949
1201,151,1899,642,844,190,189,0.8941
1202,151,29450,511,238,410,226,0.7707
1203,152,16547,619,202,233,227,0.9142
1204,152,33207,582,807,213,209,0.8937
1205,152,1899,144,240,184,181,0.8514
1206,152,29450,34,800,427,226,0.7942
1207,153,16547,646,212,239,227,0.9435
1208,153,33207,609,842,212,200,0.9052
1209,153,1899,166,248,184,181,0.8486
1210,153,29450,69,841,418,224,0.7735
1211,154,23222,90,129,313,504,0.9088
1212,154,5885,595,686,235,488,0.8725
1213,154,5093,107,803,282,276,0.7998
1214,154,2482,616,52,249,472,0.7855
1215,155,5885,111,81,237,477,0.9318
1216,155,23222,535,571,315,503,0.9038
1217,155,2482,64,687,259,478,0.7625
1218,155,5093,544,185,274,270,0.7086
1219,156,23222,90,152,321,516,0.9172
1220,156,5885,598,683,252,505,0.8229
1221,156,2482,602,72,262,478,0.795
1222,156,5093,110,814,285,285,0.7413
1223,157,3482,535,780,270,226,0.8548
1224,157,25366,103,82,388,464,0.8505
1225,157,27776,145,775,182,205,0.8174
1226,157,16261,573,183,240,235,0.7727
1227,159,25366,119,96,398,472,0.8958
1228,159,3482,566,812,265,223,0.8724
1229,159,16261,602,190,243,234,0.781
1230,159,27776,176,811,177,202,0.7755
1231,160,23202,208,315,138,140,0.9635
1232,160,3543,625,886,216,213,0.9073
1233,160,16550,569,260,300,474,0.9011
1234,160,4542,139,908,223,218,0.8787
1235,162,23202,652,850,142,138,0.8963
1236,162,3543,159,177,207,201,0.8706
1237,162,16550,127,537,293,479,0.8402
1238,162,4542,625,142,210,202,0.7865
1239,163,16231,643,250,190,181,0.9501
1240,163,3482,567,808,266,223,0.8635
1241,163,28762,127,171,215,207,0.8499
1242,163,27776,173,808,184,205,0.8002
1243,164,16231,152,826,195,194,0.9019
1244,164,27776,634,291,180,197,0.9012
1245,164,28762,653,888,220,216,0.859
1246,164,3482,172,272,260,224,0.834
1247,165,16231,612,238,186,183,0.9102
1248,165,3482,536,777,270,225,0.8473
1249,165,28762,108,167,211,200,0.8349
1250,165,27776,146,775,182,203,0.8141
1251,17,3350,295,163,187,192,0.9131
1252,17,41767,554,643,288,301,0.8832
1253,17,35205,114,579,307,392,0.7849
1254,170,12080,647,690,245,469,0.7985
1255,170,6191,119,153,307,530,0.7886
1256,170,2482,617,68,238,469,0.784
1257,170,5093,108,807,281,289,0.7679
1258,172,25366,108,66,338,501,0.9379
1259,172,29666,630,179,226,215,0.906
1260,172,27652,94,850,224,210,0.8605
1261,172,3482,585,842,285,172,0.8248
1262,173,29666,602,174,222,216,0.9065
1263,173,25366,99,54,317,487,0.9026
1264,173,3482,555,804,295,181,0.845
1265,173,27652,59,807,228,214,0.7983
1266,174,25366,548,677,344,525,0.9218
1267,174,29666,123,862,233,228,0.8573
1268,174,3482,135,286,278,176,0.8411
1269,174,27652,670,254,222,201,0.8367
1270,175,30307,118,96,279,479,0.9436
1271,175,29666,637,202,228,217,0.8712
1272,175,3482,590,869,260,235,0.8106
1273,175,19860,120,862,222,173,0.6571
1274,176,30307,591,675,294,489,0.9172
1275,176,3482,156,214,249,222,0.8314
1276,176,29666,117,838,233,228,0.8255
1277,176,19860,645,278,222,170,0.6333
1278,179,27776,635,289,179,199,0.8969
1279,179,3482,172,272,262,220,0.8319
1280,179,22346,644,831,213,211,0.8306
1281,179,20237,152,848,232,229,0.8199
1282,180,22346,124,226,204,194,0.9008
1283,180,3482,536,780,269,226,0.8602
1284,180,27776,144,775,182,206,0.8189
1285,180,20237,577,191,222,215,0.8152
1286,183,10220,157,259,221,215,0.9469
1287,183,3543,639,874,218,216,0.9106
1288,183,16550,16,688,407,431,0.8331
1289,183,6562,587,235,221,344,0.7985
1290,185,23202,625,822,142,136,0.9497
1291,185,16547,134,738,240,234,0.9165
1292,185,3543,142,169,204,201,0.9059
1293,185,4542,596,140,205,205,0.8371
1294,186,16547,163,778,241,234,0.9689
1295,186,23202,654,853,138,133,0.9152
1296,186,3543,159,177,208,201,0.8654
1297,186,4542,624,140,212,206,0.7721
1298,189,22361,611,785,265,418,0.8474
1299,189,2482,637,114,209,475,0.8108
1300,189,12777,72,121,311,542,0.8069
1301,189,5093,135,857,284,285,0.7983
1302,19,28762,100,166,214,206,0.9083
1303,19,27732,124,763,317,283,0.8684
1304,19,3482,609,787,275,213,0.8338
1305,19,36636,616,202,263,176,0.8289
1306,191,4542,638,150,204,201,0.8991
1307,191,16550,574,566,297,490,0.8769
1308,191,10220,91,787,227,222,0.8474
1309,191,3543,123,179,205,202,0.8167
1310,196,22361,78,114,266,396,0.9492
1311,196,2482,84,660,227,492,0.7899
1312,196,12777,534,518,283,521,0.6972
1313,196,3742,490,128,313,303,0.679
1314,197,22361,596,733,266,411,0.8922
1315,197,3742,120,826,328,325,0.8209
1316,197,2482,635,64,204,485,0.7938
1317,197,12777,116,170,288,524,0.6957
1318,198,22361,606,740,272,415,0.8709
1319,198,2482,615,93,222,474,0.8213
1320,198,3742,120,838,337,332,0.809
1321,198,12777,115,195,295,527,0.6859
1322,199,3482,563,810,265,221,0.8739
1323,199,29666,628,162,225,216,0.8647
1324,199,30307,36,113,409,404,0.8641
1325,199,27776,168,806,187,205,0.7982
1326,200,30307,555,726,412,413,0.8832
1327,200,27776,636,291,182,199,0.8745
1328,200,29666,126,874,232,231,0.8515
1329,200,3482,175,270,261,225,0.8482
