annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
670,1263,22346,645,902,216,208,0.8458
671,1263,3482,134,283,277,180,0.82
672,1264,31862,636,319,205,207,0.9093
673,1264,3350,391,861,190,189,0.8614
674,1264,36636,227,317,202,241,0.8386
675,1265,3350,357,175,183,190,0.9186
676,1265,36636,507,661,207,254,0.8772
677,1265,31862,82,705,204,210,0.8155
678,1266,3350,398,236,185,186,0.937
679,1266,36636,546,752,205,245,0.63
680,1266,31862,124,790,204,205,0.4514
681,1269,3350,361,232,183,184,0.9267
682,1269,13899,615,760,179,264,0.8937
683,1269,36636,217,767,207,241,0.6497
684,127,6191,136,153,285,537,0.9036
685,127,2482,636,116,209,471,0.8626
686,127,5093,136,856,283,290,0.7115
687,127,22361,617,783,258,416,0.6834
688,1270,27925,148,140,258,463,0.9114
689,1270,1899,634,893,207,136,0.8004
690,1270,16547,117,849,241,242,0.7579
691,1270,18109,634,266,307,294,0.5638
692,1272,16547,628,174,238,230,0.9663
693,1272,27925,597,670,249,484,0.949
694,1272,1899,159,247,200,128,0.859
695,1272,18109,43,738,311,295,0.5729
696,1273,6191,546,592,290,527,0.8907
697,1273,25437,555,205,247,249,0.8073
698,1273,13394,115,45,236,489,0.791
699,1273,2482,105,679,223,489,0.7446
700,1274,6191,105,81,283,528,0.9124
701,1274,2482,600,46,216,481,0.8938
702,1274,25437,124,809,253,257,0.8517
703,1274,13394,590,710,235,507,0.8271
704,1278,3831,147,603,310,420,0.983
705,1278,3350,414,255,188,182,0.8431
706,1278,38161,620,706,189,292,0.8118
707,1279,21770,674,285,187,182,0.9053
708,1279,31704,125,132,242,424,0.8919
709,1279,16550,85,762,303,503,0.8682
710,1279,1899,648,855,209,156,0.5339
711,128,2482,650,81,198,483,0.8897
712,128,6191,137,135,280,526,0.814
713,128,5093,134,848,277,275,0.7779
714,128,22361,605,780,255,406,0.7411
715,1280,21770,89,809,194,191,0.9684
716,1280,16550,575,0,278,459,0.8845
717,1280,1899,125,262,194,145,0.8372
718,1280,31704,604,687,254,456,0.8308
719,1282,19551,510,593,305,493,0.9478
720,1282,2482,58,645,207,489,0.7927
721,1282,13394,81,77,235,491,0.7684
722,1282,3742,492,126,318,305,0.575
723,1284,19551,120,113,311,500,0.9532
724,1284,3742,114,825,324,325,0.8761
725,1284,13394,629,675,230,500,0.8678
726,1284,2482,669,79,205,485,0.8514
727,129,22361,84,72,250,394,0.9053
728,129,6191,523,546,280,524,0.8655
729,129,2482,83,644,205,491,0.8299
730,129,5093,520,150,269,266,0.7779
731,1290,1899,163,254,126,201,0.9621
732,1290,29344,588,532,273,446,0.954
733,1290,16547,537,137,232,228,0.9004
734,1290,18109,44,721,307,304,0.6108
735,1293,27776,142,774,178,209,0.8977
736,1293,30307,113,85,302,447,0.7928
737,1293,20237,577,189,219,213,0.7924
738,1293,3482,539,780,266,226,0.7683
739,1294,35205,679,154,204,404,0.9576
740,1294,34596,10,42,418,461,0.9516
741,1294,3482,587,845,285,166,0.7043
742,1294,27652,98,851,216,208,0.5783
743,1295,35205,649,144,202,396,0.9554
744,1295,34596,0,19,408,465,0.8551
745,1295,3482,559,812,285,174,0.785
746,1295,27652,60,807,230,216,0.7548
747,1296,34596,569,724,406,490,0.901
748,1296,35205,102,690,208,412,0.8718
749,1296,27652,671,253,221,203,0.8699
750,1296,3482,135,283,275,182,0.8438
751,1297,16547,152,244,230,229,0.9435
752,1297,12419,687,273,182,171,0.853
753,1297,3543,644,917,218,217,0.8281
754,1297,4542,154,889,217,213,0.4091
755,1298,16547,616,825,237,232,0.9786
756,1298,12419,120,862,183,179,0.8554
757,1298,3543,142,143,207,204,0.7579
758,1298,4542,615,169,209,200,0.7201
759,13,3350,430,853,189,192,0.8524
760,13,16231,144,329,192,189,0.7755
761,13,33879,474,248,440,277,0.5494
762,130,27776,638,290,174,201,0.8787
763,130,36636,130,828,193,257,0.8366
764,130,30307,511,762,463,322,0.8246
765,130,3482,173,274,259,219,0.8243
766,1300,31884,71,122,463,475,0.9457
767,1300,29666,631,180,223,216,0.8802
768,1300,3482,586,846,285,165,0.7614
769,1300,27652,96,850,219,208,0.6432
770,1302,31884,58,99,447,471,0.9024
771,1302,29666,602,174,221,218,0.8947
772,1302,27652,59,806,229,215,0.8111
773,1302,3482,559,810,283,177,0.7333
774,1305,27925,598,155,259,458,0.934
775,1305,16550,80,666,328,483,0.8655
776,1305,1899,636,891,207,140,0.7246
777,1305,44198,139,287,282,155,0.3826
778,1309,3482,122,303,272,202,0.9347
779,1309,28762,585,870,220,213,0.8468
780,1309,27732,560,252,300,269,0.8297
781,1309,29666,87,860,231,231,0.6588
782,1311,29666,639,174,219,218,0.9435
783,1311,3482,580,754,276,215,0.9084
784,1311,27732,93,733,318,277,0.867
785,1311,28762,175,185,207,202,0.7744
786,1312,5885,590,684,245,495,0.9132
787,1312,2482,616,47,249,479,0.7928
788,1312,22626,67,56,328,484,0.7865
789,1312,5093,107,805,278,278,0.7804
790,1315,19231,544,206,294,292,0.96
791,1315,3350,424,878,186,192,0.938
792,1315,16687,144,95,278,589,0.8416
793,1316,19231,79,692,309,311,0.9844
794,1316,3350,326,162,183,187,0.9159
795,1316,16687,505,487,308,642,0.8692
796,132,30307,25,173,458,317,0.9063
797,132,36636,665,179,187,249,0.8077
798,132,3482,565,811,263,221,0.7806
799,132,27776,175,809,177,202,0.7322
800,1322,4377,135,106,218,437,0.928
801,1322,6191,485,592,331,507,0.8126
802,1322,2482,82,676,231,483,0.7779
803,1322,5093,551,191,270,270,0.7531
804,1323,6191,125,101,328,510,0.8518
805,1323,2482,615,52,222,479,0.8336
806,1323,4377,586,697,223,457,0.8048
807,1323,5093,104,800,275,276,0.725
808,1326,3350,368,243,184,184,0.9417
809,1326,20237,600,840,227,221,0.8482
810,1326,18356,160,670,266,352,0.6162
811,1327,44198,175,232,192,264,0.9681
812,1327,29450,513,236,405,231,0.9078
813,1327,1899,639,843,193,190,0.8839
814,1327,16547,169,813,238,240,0.8307
815,1328,16547,581,213,238,232,0.9915
816,1328,1899,170,245,183,186,0.8436
817,1328,44198,628,809,204,271,0.8392
818,1328,29450,67,840,416,221,0.7458
819,1329,16547,553,205,231,228,0.9317
820,1329,44198,599,776,210,280,0.6516
821,1329,29450,32,795,422,235,0.6102
822,1329,1899,151,241,176,179,0.4627
823,1330,35205,611,117,231,404,0.9601
824,1330,34596,88,161,447,426,0.9246
825,1330,25468,86,832,343,300,0.8327
826,1330,3482,604,844,275,190,0.6714
827,1331,35205,581,109,225,394,0.975
828,1331,3482,579,808,275,197,0.8441
829,1331,34596,74,129,436,433,0.7969
830,1331,25468,47,785,350,304,0.773
831,1332,35205,135,728,244,412,0.9336
832,1332,34596,460,651,456,441,0.9277
833,1332,3482,125,269,270,195,0.8646
834,1332,25468,570,185,329,287,0.8445
835,1333,36636,157,283,194,246,0.9485
836,1333,20013,579,277,341,322,0.8795
837,1333,3350,401,921,190,192,0.7469
838,1337,16547,576,185,239,229,0.9782
839,1337,1899,169,245,183,180,0.8296
840,1337,29450,493,821,399,268,0.7673
841,1337,18109,75,789,309,299,0.5911
842,134,35205,649,143,201,398,0.9572
843,134,31884,41,10,348,523,0.8779
844,134,27652,61,808,228,216,0.7777
845,134,3482,558,810,286,175,0.7521
846,1340,24849,582,279,286,179,0.9714
847,1340,31704,139,125,239,421,0.9065
848,1340,16547,187,822,239,238,0.8897
849,1340,1899,641,860,211,155,0.6686
850,1345,29666,616,171,225,218,0.9057
851,1345,31884,167,129,426,501,0.8895
852,1345,25468,83,832,345,299,0.874
853,1345,3482,602,844,276,191,0.6982
854,1347,31884,422,621,417,505,0.9503
855,1347,3482,127,269,270,193,0.8715
856,1347,25468,570,187,333,286,0.8448
857,1347,29666,139,869,230,228,0.6624
858,1348,31862,187,264,203,205,0.904
859,1348,3350,362,878,190,194,0.8161
860,1348,22073,673,308,187,190,0.4362
861,135,35205,680,153,202,405,0.953
862,135,31884,55,24,363,534,0.8475
863,135,3482,587,846,285,165,0.7484
864,135,27652,97,850,217,209,0.6363
865,1350,3350,426,218,186,186,0.9279
866,1350,22073,103,813,189,189,0.834
867,1350,31862,586,856,211,206,0.4617
868,1353,16231,158,827,185,189,0.9372
869,1353,34596,512,678,438,461,0.9277
870,1353,27776,637,290,173,201,0.8946
871,1353,3482,171,274,259,219,0.821
872,1354,20876,543,291,330,236,0.8926
873,1354,30307,579,737,334,466,0.8513
874,1354,36636,168,798,190,259,0.8421
875,1354,3482,141,293,213,255,0.767
876,1355,30307,79,45,318,443,0.9136
877,1355,20876,84,725,332,242,0.8617
878,1355,36636,604,201,178,246,0.8516
879,1355,3482,625,716,207,273,0.7699
880,1357,3543,95,228,203,201,0.9173
881,1357,12419,626,815,188,183,0.9156
882,1357,16547,578,166,230,227,0.8886
883,1357,6562,167,673,214,364,0.808
884,1358,16547,605,175,237,227,0.9844
885,1358,3543,113,238,205,203,0.8509
886,1358,6562,198,715,212,359,0.8377
887,1358,12419,653,848,187,179,0.7087
888,1359,3543,672,825,215,214,0.9153
889,1359,12419,163,278,183,176,0.884
890,1359,6562,584,230,211,340,0.8182
891,1359,16547,139,851,243,241,0.7229
892,136,44198,135,240,240,234,0.9757
893,136,33008,566,211,321,292,0.8326
894,136,16550,77,651,317,485,0.8311
895,136,1899,651,852,208,159,0.7761
896,1361,3350,358,148,182,188,0.9639
897,1361,29666,626,690,233,232,0.8802
898,1361,19231,168,648,239,357,0.8307
899,1363,33879,450,246,432,289,0.9245
900,1363,16261,119,291,242,239,0.8836
901,1363,3350,432,885,191,192,0.7688
902,1366,22346,663,836,213,207,0.8655
903,1366,27652,673,254,220,202,0.8515
904,1366,29666,124,862,231,228,0.8064
905,1366,3482,134,285,277,177,0.7921
906,1367,29666,602,174,220,217,0.9092
907,1367,22346,107,225,201,193,0.8554
908,1367,27652,59,807,228,215,0.81
909,1367,3482,558,811,285,175,0.7857
910,1369,22346,118,212,207,199,0.9578
911,1369,3482,601,865,258,234,0.7982
912,1369,16261,639,175,244,234,0.6779
913,1369,19860,126,865,220,167,0.6093
914,1371,22346,102,205,200,193,0.9654
915,1371,16261,611,169,237,233,0.8912
916,1371,19860,91,825,228,179,0.7724
917,1371,3482,574,833,259,237,0.7479
918,1372,5885,611,693,239,512,0.7769
919,1372,22626,81,102,319,482,0.7231
920,1372,3742,68,811,336,332,0.7107
921,1372,2482,601,108,281,457,0.5715
922,1376,33207,152,295,207,198,0.9763
923,1376,33008,585,237,360,241,0.8388
924,1376,16550,85,698,299,502,0.7942
925,1376,1899,641,859,205,169,0.7647
926,1377,33207,641,805,207,202,0.9323
927,1377,33008,44,817,364,240,0.8436
928,1377,1899,154,255,196,155,0.8364
929,1377,16550,605,51,289,484,0.6795
930,1378,22346,624,867,213,208,0.9687
931,1378,35205,106,769,299,399,0.9315
932,1378,3482,151,217,245,223,0.8167
933,1378,19860,641,274,219,176,0.5198
934,1379,22346,161,200,207,198,0.9421
935,1379,35205,586,93,281,381,0.8381
936,1379,3482,601,866,257,233,0.8063
937,1379,19860,126,865,220,168,0.5941
938,1381,21324,635,276,236,140,0.9287
939,1381,3350,407,843,190,192,0.8985
940,1381,32309,33,226,368,249,0.6326
941,1384,25366,49,95,414,454,0.933
942,1384,20237,605,192,224,217,0.8274
943,1384,3482,566,815,262,219,0.7872
944,1384,27776,174,812,178,201,0.7133
945,1385,25366,36,79,406,449,0.913
946,1385,20237,577,189,218,213,0.8708
947,1385,27776,142,774,179,208,0.8649
948,1385,3482,540,779,264,227,0.7766
949,1386,25366,530,696,427,476,0.9657
950,1386,20237,152,848,232,229,0.9238
951,1386,27776,638,290,175,200,0.9224
952,1386,3482,173,271,258,220,0.8315
953,1387,3482,643,757,200,274,0.8993
954,1387,20876,136,837,276,306,0.8948
955,1387,22346,111,240,208,198,0.814
956,1387,20237,601,179,226,219,0.7958
957,139,35205,585,108,222,393,0.9569
958,139,31884,11,44,389,512,0.8816
959,139,3482,578,808,274,197,0.8553
960,139,25468,46,785,350,305,0.8091
961,1390,25437,154,871,260,268,0.8508
962,1390,2482,598,111,211,469,0.8294
963,1390,22626,114,161,356,460,0.8074
964,1390,22361,602,747,266,418,0.792
965,1392,25437,153,859,258,255,0.8976
966,1392,2482,603,76,222,486,0.8418
967,1392,22361,595,742,259,412,0.7954
968,1392,22626,107,128,362,461,0.7727
969,1393,22346,682,869,213,209,0.9284
970,1393,16261,137,833,246,245,0.8541
971,1393,3482,173,272,259,218,0.83
972,1393,27776,639,289,173,200,0.8285
973,1395,22346,88,191,202,197,0.9531
974,1395,27776,142,774,179,208,0.8955
975,1395,3482,539,779,266,228,0.7469
976,1395,16261,577,185,238,228,0.6636
977,1396,19551,514,597,318,482,0.9526
978,1396,13394,79,79,233,489,0.8653
979,1396,2482,80,660,216,489,0.7984
980,1396,5093,522,161,269,270,0.747
981,140,35205,614,116,228,405,0.9607
982,140,31884,23,60,410,519,0.8753
983,140,25468,85,833,343,299,0.8664
984,140,3482,604,846,275,188,0.6779
985,1401,22346,650,849,215,210,0.918
986,1401,3482,127,268,270,194,0.8752
987,1401,25468,570,187,332,285,0.844
988,1401,29666,138,870,229,228,0.7764
989,1402,33879,455,203,394,357,0.8725
990,1402,3350,424,883,190,193,0.8236
991,1402,20237,84,334,226,221,0.8112
992,1404,33879,114,741,396,371,0.9711
993,1404,3350,365,213,184,184,0.9487
994,1404,20237,667,760,228,226,0.9121
995,1407,38161,602,789,247,257,0.9927
996,1407,3350,379,231,184,182,0.9365
997,1407,33879,100,679,316,437,0.4371
998,1408,16547,73,804,244,243,0.954
999,1408,33207,656,897,218,212,0.8813
1000,1408,21025,684,273,177,174,0.8234
1001,1408,1899,189,273,197,134,0.6579
1002,1411,30307,67,127,388,418,0.9095
1003,1411,36636,644,206,188,251,0.8421
1004,1411,3482,588,845,285,166,0.7488
1005,1411,27652,98,850,217,210,0.6152
1006,1413,36636,150,801,194,256,0.9043
1007,1413,30307,550,706,391,424,0.8657
1008,1413,27652,670,253,219,202,0.863
1009,1413,3482,132,284,277,179,0.8239
1010,1414,3543,112,193,201,200,0.9261
1011,1414,27925,556,595,268,490,0.9136
1012,1414,16547,55,774,240,233,0.9108
1013,1414,10220,599,190,219,214,0.8445
1014,1418,16550,103,648,292,494,0.8734
1015,1418,31704,596,694,251,458,0.8367
1016,1418,1899,127,256,197,148,0.7835
1017,142,44198,78,175,249,226,0.9749
1018,142,16547,592,153,232,228,0.9056
1019,142,21025,92,830,180,180,0.883
1020,142,1899,582,865,213,144,0.8323
1021,1420,3350,411,873,189,192,0.9218
1022,1420,41767,99,236,291,273,0.8974
1023,1420,16687,543,73,280,589,0.8438
1024,1421,3350,338,165,183,188,0.9093
1025,1421,16687,107,516,281,652,0.8931
1026,1421,41767,545,718,304,283,0.7727
1027,1424,35205,581,134,220,392,0.9194
1028,1424,27776,142,774,178,208,0.8406
1029,1424,31884,99,76,353,522,0.8096
1030,1424,3482,538,779,267,222,0.759
1031,1425,35205,608,140,231,402,0.8283
1032,1425,31884,114,100,368,528,0.8038
1033,1425,3482,566,810,263,223,0.7962
1034,1425,27776,174,811,177,201,0.7867
1035,1429,16547,124,827,238,233,0.9745
1036,1429,29344,603,703,287,445,0.96
1037,1429,3543,120,250,208,202,0.8258
1038,1429,10220,679,212,224,219,0.603
1039,143,16547,619,159,236,229,0.9792
1040,143,44198,91,181,256,231,0.9665
1041,143,1899,608,898,206,139,0.7945
1042,143,21025,125,866,181,176,0.6724
1043,1431,16547,90,787,241,237,0.9817
1044,1431,29344,576,664,284,452,0.9631
1045,1431,10220,649,206,218,216,0.699
1046,1431,3543,104,240,202,201,0.5972
1047,1433,3350,368,171,181,188,0.9404
1048,1433,38161,607,749,296,215,0.9335
1049,1433,32309,0,657,303,339,0.9204
1050,1435,13899,170,340,167,254,0.9053
1051,1435,3350,399,853,187,192,0.8447
1052,1435,20237,591,306,223,220,0.7515
1053,1436,3350,350,185,184,186,0.9054
1054,1436,20237,110,700,229,228,0.8914
1055,1436,13899,597,624,180,270,0.8904
1056,1438,16547,205,838,245,243,0.9275
1057,1438,12246,173,301,207,129,0.8734
1058,1438,3543,697,856,216,214,0.8491
1059,1438,6562,582,231,212,339,0.8048
1060,1439,16547,515,177,230,229,0.9526
1061,1439,12246,592,847,212,130,0.8494
1062,1439,3543,73,198,202,201,0.8246
1063,1439,6562,168,672,218,364,0.7948
1064,1441,3482,580,755,275,216,0.8973
1065,1441,22346,117,172,203,195,0.858
1066,1441,27732,95,734,317,278,0.8278
1067,1441,36636,594,204,250,166,0.7768
1068,1442,3482,607,790,275,210,0.8971
1069,1442,36636,621,208,258,170,0.8774
1070,1442,22346,134,177,206,198,0.8619
1071,1442,27732,130,779,312,275,0.6776
1072,1444,4377,134,105,219,437,0.947
1073,1444,3742,481,147,314,309,0.8437
1074,1444,23222,523,632,296,502,0.82
1075,1444,2482,90,695,213,485,0.7201
1076,1446,23222,119,70,294,509,0.9472
1077,1446,3742,127,799,327,324,0.8815
1078,1446,2482,628,32,203,482,0.8631
1079,1446,4377,585,701,228,454,0.8448
1080,1447,16547,42,790,243,235,0.928
1081,1447,10220,627,191,220,216,0.6852
1082,1447,3543,104,178,202,201,0.6271
1083,1447,29450,463,764,416,253,0.5447
1084,1449,16547,79,829,240,233,0.9492
1085,1449,3543,117,183,209,203,0.918
1086,1449,29450,495,803,406,243,0.7821
1087,1449,10220,656,197,226,215,0.4213
1088,1450,25437,123,810,253,255,0.885
1089,1450,2482,601,45,215,482,0.8761
1090,1450,13394,589,711,236,504,0.8075
1091,1450,12777,114,65,286,519,0.7421
1092,1452,12777,115,101,284,522,0.8862
1093,1452,2482,598,88,204,462,0.8461
1094,1452,13394,599,710,236,520,0.7781
1095,1452,25437,124,823,258,266,0.7355
1096,1453,16687,474,121,424,535,0.9036
1097,1453,3350,458,906,188,193,0.8825
1098,1453,18356,48,307,276,335,0.8792
1099,1455,3350,332,192,185,182,0.9459
1100,1455,18356,652,644,281,350,0.7976
1101,1455,16687,66,622,443,589,0.7805
1102,1458,23222,76,166,296,505,0.9329
1103,1458,25437,110,827,255,256,0.8518
1104,1458,2482,608,61,245,478,0.8245
1105,1458,4377,638,705,227,458,0.7837
1106,1459,2482,628,68,221,465,0.8639
1107,1459,12080,651,701,238,457,0.7334
1108,1459,5093,105,808,284,290,0.6994
1109,1459,22626,67,180,322,482,0.6808
1110,146,31884,557,672,401,530,0.9491
1111,146,16231,157,827,184,187,0.9223
1112,146,27776,637,291,173,200,0.8835
1113,146,3482,172,273,259,220,0.804
1114,1460,12080,72,129,222,429,0.9148
1115,1460,2482,50,700,248,478,0.8023
1116,1460,22626,551,576,308,483,0.7614
1117,1460,5093,548,191,271,269,0.4645
1118,1461,2482,629,31,238,480,0.8168
1119,1461,12080,642,692,233,450,0.7322
1120,1461,5093,107,801,273,277,0.726
1121,1461,22626,72,151,315,481,0.5886
1122,1462,25366,518,671,432,470,0.955
1123,1462,20237,134,867,232,229,0.9216
1124,1462,27652,670,252,219,204,0.8574
1125,1462,3482,133,284,276,180,0.8254
1126,1463,25366,52,122,427,456,0.9466
1127,1463,20237,621,175,228,219,0.9187
1128,1463,3482,588,846,285,166,0.7307
1129,1463,27652,98,851,217,209,0.5623
1130,1464,25366,42,106,409,449,0.9537
1131,1464,20237,594,172,220,212,0.9259
1132,1464,3482,559,811,287,175,0.7772
1133,1464,27652,60,807,229,216,0.7216
1134,1466,22346,106,179,201,194,0.9196
1135,1466,27652,59,807,231,216,0.7958
1136,1466,3482,558,810,286,175,0.7841
1137,1466,16261,595,175,235,229,0.7678
1138,1473,16550,573,88,285,483,0.8897
1139,1473,1899,609,859,206,156,0.7528
1140,1473,21025,125,866,180,176,0.7479
1141,1473,19606,151,218,157,152,0.5041
1142,1474,34596,66,98,443,434,0.9241
1143,1474,36636,620,207,259,171,0.9225
1144,1474,3482,607,788,275,209,0.8597
1145,1474,27732,123,770,315,273,0.7851
1146,1476,36636,594,202,249,167,0.9342
1147,1476,3482,582,753,274,216,0.9094
1148,1476,27732,89,726,321,282,0.7584
1149,1476,34596,53,75,431,432,0.7504
1150,1477,18356,356,688,251,363,0.9354
1151,1477,3350,651,287,183,186,0.8028
1152,1477,21324,89,229,234,213,0.7424
1153,148,19231,501,235,327,259,0.9489
1154,148,3350,403,849,187,193,0.8188
1155,148,20237,121,299,223,220,0.7263
1156,1480,10220,158,259,219,214,0.9184
1157,1480,16547,173,831,241,240,0.8647
1158,1480,3543,641,875,217,214,0.8107
1159,1480,6562,591,236,211,341,0.763
1160,1483,35205,106,770,301,399,0.9448
1161,1483,3482,151,217,246,225,0.8338
1162,1483,28762,631,896,223,216,0.8081
1163,1483,19860,640,274,219,174,0.5218
1164,1485,28762,149,167,210,203,0.9165
1165,1485,35205,585,92,281,382,0.8277
1166,1485,3482,600,866,258,234,0.7966
1167,1485,19860,126,865,220,169,0.5917
1168,1488,3350,391,205,185,185,0.9691
1169,1488,21324,211,822,197,203,0.8635
1170,1488,31862,624,830,208,207,0.8319
1171,1489,20013,532,284,344,323,0.9589
1172,1489,3350,403,849,186,191,0.8614
1173,1489,20237,184,279,226,222,0.8304
1174,149,19231,92,694,336,271,0.9583
1175,149,3350,346,189,185,188,0.9393
1176,149,20237,595,712,227,226,0.8451
1177,1492,3350,379,904,189,190,0.819
1178,1492,21324,182,278,163,230,0.6465
1179,1492,18146,527,295,337,361,0.5073
1180,1493,3350,367,135,184,191,0.9372
1181,1493,18146,55,544,347,380,0.8679
1182,1493,21324,596,724,164,237,0.7973
1183,1497,29666,611,196,219,217,0.8694
1184,1497,19860,83,824,228,180,0.8381
1185,1497,34596,66,57,296,505,0.784
1186,1497,3482,565,838,261,237,0.6943
1187,15,3350,359,247,185,184,0.9567
1188,15,33879,49,784,443,277,0.948
1189,15,16231,639,794,198,191,0.6909
1190,150,19231,137,797,332,267,0.9737
1191,150,3350,389,250,183,184,0.9589
1192,150,20237,632,800,226,224,0.898
1193,1500,3350,350,237,185,184,0.9617
1194,1500,38161,197,735,185,297,0.843
1195,1500,41767,571,854,345,186,0.319
1196,151,29450,512,236,406,230,0.945
1197,151,1899,638,843,193,190,0.9015
1198,151,16547,98,816,242,240,0.8677
1199,151,33207,182,266,207,198,0.8554
1200,152,33207,582,808,215,208,0.9018
1201,152,16547,621,203,228,226,0.8323
1202,152,29450,33,794,422,234,0.6596
1203,152,1899,147,241,179,182,0.5839
1204,153,16547,649,209,237,231,0.9712
1205,153,33207,610,840,213,206,0.9366
1206,153,29450,68,839,418,225,0.7885
1207,153,1899,167,245,186,186,0.7654
1208,154,23222,94,131,307,500,0.9668
1209,154,5885,591,684,243,494,0.8866
1210,154,2482,616,44,250,481,0.8127
1211,154,5093,106,805,278,278,0.7823
1212,155,5885,113,82,235,477,0.9824
1213,155,23222,536,573,313,504,0.927
1214,155,2482,68,688,248,478,0.8002
1215,155,5093,547,185,270,272,0.5623
1216,156,23222,93,168,310,499,0.9519
1217,156,5885,597,683,252,506,0.9005
1218,156,2482,604,83,259,469,0.7163
1219,156,5093,106,815,288,287,0.6961
1220,157,25366,105,84,388,459,0.9273
1221,157,27776,142,774,179,209,0.8926
1222,157,16261,574,183,239,231,0.8456
1223,157,3482,539,778,265,228,0.7934
1224,159,25366,119,98,403,466,0.8619
1225,159,16261,602,190,244,235,0.8437
1226,159,3482,565,815,264,218,0.7825
1227,159,27776,174,811,177,201,0.7343
1228,160,16550,578,261,284,473,0.9296
1229,160,3543,624,885,217,214,0.9133
1230,160,23202,211,316,135,138,0.8607
1231,160,4542,147,913,211,212,0.4793
1232,160,33207,210,316,136,137,0.3042
1233,162,16550,126,534,292,479,0.9116
1234,162,23202,650,852,141,135,0.8864
1235,162,3543,157,175,209,204,0.8544
1236,162,4542,625,142,210,203,0.3879
1237,163,16231,641,249,190,183,0.9113
1238,163,27776,175,811,177,203,0.8281
1239,163,3482,566,811,265,221,0.8091
1240,163,28762,126,171,213,206,0.7632
1241,164,16231,159,826,184,188,0.9199
1242,164,28762,652,890,223,215,0.8831
1243,164,27776,637,290,173,200,0.8519
1244,164,3482,172,273,258,219,0.811
1245,165,16231,612,236,186,186,0.9615
1246,165,27776,143,774,177,206,0.821
1247,165,3482,539,776,267,230,0.7824
1248,165,28762,110,167,208,201,0.7469
1249,17,3350,296,165,185,191,0.889
1250,17,35205,114,584,309,389,0.8219
1251,17,41767,552,645,283,303,0.7496
1252,170,6191,119,155,300,525,0.924
1253,170,2482,623,71,229,463,0.8484
1254,170,12080,652,697,237,462,0.703
1255,170,5093,105,808,281,290,0.6899
1256,172,29666,631,179,224,216,0.9226
1257,172,25366,114,62,335,503,0.9089
1258,172,3482,586,845,286,165,0.7617
1259,172,27652,96,850,218,207,0.6036
1260,173,29666,603,174,220,217,0.9192
1261,173,25366,101,52,317,490,0.8682
1262,173,27652,59,807,229,214,0.8165
1263,173,3482,557,811,287,173,0.7653
1264,174,25366,550,680,338,523,0.9247
1265,174,27652,673,254,221,203,0.835
1266,174,3482,134,285,277,177,0.8332
1267,174,29666,124,862,231,229,0.8248
1268,175,29666,638,202,224,217,0.8919
1269,175,30307,120,95,273,477,0.87
1270,175,3482,594,871,257,233,0.8388
1271,175,19860,120,865,219,170,0.5729
1272,176,30307,599,676,279,490,0.9523
1273,176,29666,119,837,231,229,0.8394
1274,176,3482,157,212,248,223,0.7138
1275,176,19860,646,275,222,175,0.4852
1276,179,20237,152,848,230,228,0.9607
1277,179,27776,638,289,174,199,0.905
1278,179,22346,643,831,215,209,0.8951
1279,179,3482,172,272,260,218,0.7966
1280,180,22346,123,227,202,196,0.9356
1281,180,27776,142,774,179,209,0.9021
1282,180,20237,578,189,218,213,0.8895
1283,180,3482,538,779,266,230,0.7995
1284,183,16550,20,693,403,423,0.9121
1285,183,10220,157,258,221,215,0.9018
1286,183,3543,640,875,217,215,0.8101
1287,183,6562,593,237,211,339,0.7445
1288,185,16547,134,737,238,235,0.9463
1289,185,3543,143,169,201,201,0.8647
1290,185,23202,626,822,141,139,0.6013
1291,185,4542,597,141,203,201,0.4331
1292,186,16547,166,781,235,227,0.9719
1293,186,3543,157,175,208,205,0.8636
1294,186,23202,655,852,138,135,0.8528
1295,186,4542,625,141,212,206,0.3322
1296,189,2482,637,115,208,474,0.8692
1297,189,12777,84,138,294,519,0.8166
1298,189,5093,136,857,284,288,0.792
1299,189,22361,618,783,256,418,0.6736
1300,19,3482,607,786,278,211,0.876
1301,19,36636,621,206,257,171,0.8414
1302,19,27732,124,771,316,273,0.7633
1303,19,28762,103,168,210,203,0.7242
1304,191,3543,123,180,201,201,0.898
1305,191,4542,637,150,204,199,0.8201
1306,191,10220,90,787,226,222,0.7025
1307,191,16550,581,565,287,492,0.6939
1308,196,22361,85,118,256,392,0.8474
1309,196,12777,531,516,292,521,0.8088
1310,196,2482,85,662,216,496,0.7264
1311,196,3742,488,128,316,303,0.5525
1312,197,3742,118,824,326,326,0.8696
1313,197,2482,634,58,202,486,0.869
1314,197,12777,116,172,287,521,0.8473
1315,197,22361,599,734,260,407,0.7897
1316,198,2482,624,98,206,468,0.8611
1317,198,12777,118,207,286,512,0.8485
1318,198,3742,119,837,331,332,0.7276
1319,198,22361,607,737,270,415,0.7176
1320,199,30307,37,119,403,400,0.9414
1321,199,27776,173,809,178,201,0.8639
1322,199,3482,562,813,265,221,0.7769
1323,199,29666,629,162,224,218,0.7107
1324,200,29666,127,879,232,229,0.9024
1325,200,30307,560,733,413,408,0.8932
1326,200,27776,641,293,173,199,0.8907
1327,200,3482,175,271,258,220,0.7967
1328,202,22346,687,866,217,209,0.9366
1329,202,20876,544,290,329,238,0.8594
1330,202,3482,143,292,212,255,0.8169
1331,202,16261,108,833,249,245,0.7787
