annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
670,1263,16231,141,842,197,194,0.8846
671,1263,22346,644,897,215,210,0.8444
672,1263,3482,131,286,279,175,0.8297
673,1263,27652,671,255,222,197,0.7558
674,1264,31862,637,320,206,207,0.8859
675,1264,36636,226,315,202,239,0.8229
676,1264,3350,392,859,193,194,0.8182
677,1265,36636,504,658,212,255,0.8315
678,1265,3350,353,174,187,192,0.8224
679,1265,31862,80,703,209,214,0.768
680,1266,3350,395,235,188,186,0.8358
681,1266,36636,546,747,206,248,0.8204
682,1266,31862,121,790,209,206,0.7899
683,1269,13899,615,762,179,263,0.9339
684,1269,3350,362,231,187,184,0.8375
685,1269,36636,217,768,211,242,0.8052
686,127,2482,637,112,207,472,0.8215
687,127,22361,614,777,261,426,0.8161
688,127,6191,133,157,295,526,0.7997
689,127,5093,135,853,284,288,0.7726
690,1270,16547,115,850,242,242,0.9155
691,1270,27925,148,146,256,457,0.8991
692,1270,1899,628,893,213,135,0.8161
693,1270,18109,637,266,303,291,0.732
694,1272,16547,630,175,236,229,0.9203
695,1272,27925,592,674,262,480,0.8936
696,1272,1899,156,248,204,127,0.8393
697,1272,18109,46,737,306,292,0.7578
698,1273,25437,552,202,251,252,0.8903
699,1273,13394,114,50,237,478,0.8685
700,1273,2482,110,680,227,489,0.7942
701,1273,6191,545,595,294,522,0.777
702,1274,13394,590,713,238,501,0.887
703,1274,25437,121,808,257,258,0.8452
704,1274,2482,599,42,222,488,0.8181
705,1274,6191,99,77,298,533,0.8067
706,1278,38161,621,705,190,295,0.9384
707,1278,3831,147,607,309,416,0.9365
708,1278,3350,415,254,187,183,0.848
709,1279,31704,123,131,244,425,0.8445
710,1279,16550,84,766,304,498,0.8414
711,1279,1899,645,855,214,156,0.8359
712,1279,21770,674,286,188,182,0.8109
713,128,22361,605,779,257,409,0.8099
714,128,2482,645,79,204,488,0.8059
715,128,6191,132,128,288,527,0.8003
716,128,5093,134,844,275,275,0.7826
717,1280,1899,123,259,201,150,0.8504
718,1280,21770,91,809,196,190,0.8468
719,1280,31704,601,690,256,458,0.8413
720,1280,16550,570,0,285,456,0.8168
721,1282,19551,504,585,312,497,0.9168
722,1282,13394,87,85,225,478,0.8925
723,1282,2482,57,647,212,484,0.8209
724,1282,3742,490,124,321,306,0.7471
725,1284,19551,121,118,312,495,0.9126
726,1284,13394,626,674,234,500,0.8895
727,1284,2482,666,79,210,485,0.8178
728,1284,3742,111,824,330,323,0.7454
729,129,22361,84,76,249,390,0.8381
730,129,6191,520,546,290,520,0.8065
731,129,2482,78,644,210,481,0.7961
732,129,5093,519,147,270,268,0.7762
733,1290,29344,587,532,276,446,0.9765
734,1290,16547,537,137,232,229,0.9252
735,1290,1899,162,256,129,200,0.8515
736,1290,18109,44,722,310,299,0.7625
737,1293,30307,115,83,312,447,0.8854
738,1293,27776,142,773,182,205,0.8621
739,1293,3482,536,776,268,229,0.8425
740,1293,20237,575,189,222,217,0.8275
741,1294,35205,677,151,204,411,0.9137
742,1294,34596,12,45,417,455,0.831
743,1294,3482,588,843,283,167,0.8198
744,1294,27652,92,851,225,208,0.7636
745,1295,35205,646,142,206,399,0.9249
746,1295,3482,559,809,288,175,0.8307
747,1295,34596,2,21,404,462,0.8152
748,1295,27652,58,810,228,211,0.7658
749,1296,35205,104,686,209,419,0.9263
750,1296,34596,567,730,408,478,0.8543
751,1296,3482,130,286,280,176,0.8311
752,1296,27652,671,255,220,200,0.7534
753,1297,12419,686,272,186,174,0.9588
754,1297,16547,152,245,231,225,0.9244
755,1297,3543,644,919,217,215,0.8377
756,1297,4542,159,889,213,213,0.7885
757,1298,12419,118,860,184,183,0.9492
758,1298,16547,617,827,238,231,0.9255
759,1298,3543,141,142,210,205,0.8351
760,1298,4542,617,166,207,204,0.8009
761,13,16231,144,328,194,191,0.8762
762,13,33879,476,239,437,280,0.8334
763,13,3350,427,852,192,193,0.8228
764,130,3482,173,274,262,220,0.8566
765,130,30307,506,758,469,320,0.8508
766,130,36636,129,826,193,256,0.8428
767,130,27776,637,292,176,196,0.8328
768,1300,31884,74,122,459,470,0.8743
769,1300,3482,588,844,282,167,0.8178
770,1300,29666,630,178,225,216,0.7667
771,1300,27652,91,850,224,208,0.7631
772,1302,31884,55,94,456,477,0.8758
773,1302,3482,559,810,287,175,0.8303
774,1302,29666,603,174,220,217,0.7746
775,1302,27652,57,809,227,212,0.767
776,1305,27925,599,157,259,453,0.8981
777,1305,16550,77,673,337,465,0.8252
778,1305,1899,631,892,212,136,0.8069
779,1305,44198,138,290,284,153,0.7276
780,1309,27732,559,254,304,266,0.8634
781,1309,3482,121,303,272,202,0.8373
782,1309,28762,583,870,223,215,0.8115
783,1309,29666,87,861,229,230,0.7729
784,1311,27732,92,728,321,281,0.8714
785,1311,28762,175,185,208,203,0.8321
786,1311,3482,577,756,276,210,0.828
787,1311,29666,638,176,219,215,0.7895
788,1312,5885,594,680,241,498,0.8976
789,1312,22626,71,63,322,475,0.8967
790,1312,2482,615,45,251,480,0.7957
791,1312,5093,107,802,280,280,0.7703
792,1315,19231,537,205,300,292,0.9385
793,1315,3350,419,876,193,195,0.8382
794,1315,16687,137,93,295,592,0.7701
795,1316,19231,79,692,311,306,0.9208
796,1316,3350,325,161,186,188,0.8538
797,1316,16687,511,477,301,655,0.8517
798,132,27776,176,812,177,202,0.8499
799,132,30307,24,176,465,315,0.8418
800,132,3482,565,810,263,222,0.831
801,132,36636,664,178,185,249,0.8304
802,1322,4377,137,108,215,436,0.8723
803,1322,2482,87,676,234,481,0.7959
804,1322,6191,478,588,343,508,0.7769
805,1322,5093,552,188,271,272,0.7624
806,1323,4377,588,699,220,453,0.8376
807,1323,2482,615,48,229,486,0.819
808,1323,6191,121,102,339,504,0.7818
809,1323,5093,106,798,278,278,0.7607
810,1326,3350,369,246,185,181,0.8688
811,1326,20237,599,838,227,225,0.8441
812,1326,18356,159,667,271,354,0.6986
813,1327,44198,176,232,196,262,0.9282
814,1327,16547,168,813,241,240,0.9185
815,1327,1899,643,845,188,189,0.8338
816,1327,29450,511,240,410,223,0.7517
817,1328,16547,582,214,237,230,0.9275
818,1328,44198,627,808,205,272,0.9266
819,1328,1899,166,246,185,183,0.8098
820,1328,29450,70,839,416,220,0.7595
821,1329,44198,596,773,214,278,0.9271
822,1329,16547,554,207,231,228,0.9134
823,1329,1899,150,239,181,182,0.7961
824,1329,29450,37,798,419,230,0.7732
825,1330,35205,611,117,229,404,0.9174
826,1330,34596,89,160,445,427,0.8575
827,1330,3482,601,843,279,189,0.824
828,1330,25468,86,826,342,301,0.7999
829,1331,35205,586,111,219,392,0.9166
830,1331,3482,575,812,281,191,0.8329
831,1331,34596,72,126,440,438,0.8207
832,1331,25468,50,784,347,301,0.7875
833,1332,35205,135,726,247,415,0.9042
834,1332,34596,458,649,456,441,0.8489
835,1332,3482,124,271,271,189,0.8292
836,1332,25468,575,184,326,287,0.7986
837,1333,20013,576,281,342,320,0.8642
838,1333,3350,399,918,192,195,0.8336
839,1333,36636,156,283,196,247,0.8115
840,1337,16547,577,185,238,229,0.9194
841,1337,1899,170,246,183,180,0.8082
842,1337,29450,492,820,404,267,0.791
843,1337,18109,77,787,308,292,0.7413
844,134,35205,646,143,207,399,0.9237
845,134,31884,40,7,357,522,0.8612
846,134,3482,559,810,287,174,0.8313
847,134,27652,59,810,227,212,0.7648
848,1340,24849,581,283,291,172,0.9805
849,1340,16547,187,823,243,239,0.9073
850,1340,31704,138,126,241,424,0.8242
851,1340,1899,644,858,211,159,0.8131
852,1345,31884,162,127,432,498,0.8717
853,1345,3482,600,844,279,188,0.8267
854,1345,25468,83,827,344,299,0.7978
855,1345,29666,620,175,221,216,0.7922
856,1347,31884,414,613,421,515,0.8689
857,1347,3482,126,270,271,190,0.8269
858,1347,25468,576,185,328,285,0.7926
859,1347,29666,141,870,232,225,0.7914
860,1348,22073,673,307,187,189,0.8938
861,1348,31862,187,264,204,205,0.8695
862,1348,3350,361,876,191,192,0.8411
863,135,35205,676,151,204,410,0.9164
864,135,31884,48,20,373,532,0.8674
865,135,3482,588,844,284,167,0.8189
866,135,27652,92,851,225,208,0.7637
867,1350,22073,107,814,188,189,0.9238
868,1350,3350,422,217,188,186,0.8341
869,1350,31862,585,856,209,206,0.832
870,1353,16231,150,826,194,192,0.9085
871,1353,3482,173,275,262,219,0.8526
872,1353,34596,506,673,455,462,0.8251
873,1353,27776,637,292,175,196,0.8246
874,1354,30307,574,734,345,471,0.8925
875,1354,20876,541,291,329,238,0.8866
876,1354,3482,142,291,211,258,0.8459
877,1354,36636,168,798,191,258,0.8268
878,1355,20876,85,724,334,241,0.9104
879,1355,30307,77,44,325,443,0.8903
880,1355,36636,604,203,178,243,0.8584
881,1355,3482,625,717,211,271,0.8488
882,1357,12419,625,813,193,187,0.9354
883,1357,16547,576,166,235,228,0.9076
884,1357,3543,95,227,204,201,0.8612
885,1357,6562,163,671,223,367,0.7959
886,1358,16547,605,173,240,229,0.9223
887,1358,12419,653,846,189,182,0.8811
888,1358,3543,110,239,209,203,0.8624
889,1358,6562,194,715,219,356,0.8001
890,1359,12419,163,277,187,179,0.9565
891,1359,16547,140,852,242,241,0.898
892,1359,3543,672,826,215,213,0.8198
893,1359,6562,582,230,214,340,0.7761
894,136,44198,134,242,242,232,0.9636
895,136,33008,565,212,320,289,0.8471
896,136,1899,652,848,211,162,0.8407
897,136,16550,79,654,318,484,0.8312
898,1361,19231,164,650,248,357,0.9117
899,1361,3350,357,147,184,188,0.8439
900,1361,29666,628,688,231,233,0.8283
901,1363,33879,451,240,432,296,0.8516
902,1363,3350,431,883,192,191,0.8214
903,1363,16261,119,291,241,236,0.8189
904,1366,3482,131,286,279,175,0.8323
905,1366,22346,662,833,213,206,0.8134
906,1366,29666,124,862,231,228,0.7734
907,1366,27652,671,255,222,197,0.7545
908,1367,22346,105,223,202,195,0.8628
909,1367,3482,559,809,287,175,0.8318
910,1367,27652,57,809,227,211,0.766
911,1367,29666,603,174,220,217,0.7553
912,1369,22346,119,212,207,197,0.8457
913,1369,3482,599,866,260,228,0.8421
914,1369,16261,636,175,245,232,0.7528
915,1369,19860,127,862,223,173,0.7067
916,1371,22346,102,204,204,195,0.8467
917,1371,3482,572,836,263,231,0.8217
918,1371,16261,610,170,239,228,0.7967
919,1371,19860,94,825,225,177,0.6785
920,1372,22626,84,95,322,485,0.8977
921,1372,5885,609,691,245,519,0.8909
922,1372,2482,594,111,293,448,0.7623
923,1372,3742,71,811,335,328,0.735
924,1376,33207,153,295,207,196,0.8793
925,1376,16550,90,698,297,499,0.8547
926,1376,33008,581,238,359,238,0.8449
927,1376,1899,642,857,208,170,0.8362
928,1377,1899,149,253,200,158,0.8634
929,1377,33207,641,805,213,201,0.8568
930,1377,33008,44,822,362,235,0.8474
931,1377,16550,606,50,285,484,0.8399
932,1378,35205,106,770,304,391,0.8834
933,1378,3482,150,219,249,220,0.8323
934,1378,22346,624,869,212,206,0.8107
935,1378,19860,638,277,221,168,0.6129
936,1379,35205,580,92,289,382,0.8596
937,1379,3482,599,866,260,228,0.841
938,1379,22346,159,199,209,200,0.8341
939,1379,19860,126,863,223,173,0.7043
940,1381,21324,632,275,239,141,0.9653
941,1381,3350,405,839,192,193,0.8477
942,1381,32309,34,234,367,235,0.6958
943,1384,25366,50,91,421,459,0.8904
944,1384,27776,176,813,177,202,0.8487
945,1384,3482,564,812,264,222,0.8408
946,1384,20237,603,194,227,218,0.8362
947,1385,25366,41,76,405,451,0.8898
948,1385,27776,142,772,182,205,0.858
949,1385,3482,536,776,269,229,0.8438
950,1385,20237,575,189,222,216,0.8267
951,1386,25366,531,702,425,476,0.9061
952,1386,3482,173,273,261,219,0.852
953,1386,20237,152,849,232,228,0.839
954,1386,27776,638,291,175,195,0.8302
955,1387,20876,138,833,274,311,0.9148
956,1387,22346,113,241,208,198,0.851
957,1387,3482,642,758,203,272,0.8451
958,1387,20237,601,179,227,219,0.8283
959,139,35205,586,111,220,392,0.9151
960,139,31884,8,44,399,505,0.8716
961,139,3482,574,813,281,191,0.8377
962,139,25468,48,787,355,304,0.8
963,1390,22626,112,161,367,456,0.9038
964,1390,25437,156,869,261,266,0.864
965,1390,2482,598,117,212,466,0.8068
966,1390,22361,601,744,269,419,0.8045
967,1392,22626,108,130,372,456,0.9065
968,1392,25437,154,858,255,256,0.8565
969,1392,22361,593,742,263,406,0.8088
970,1392,2482,602,84,224,474,0.8064
971,1393,3482,174,273,262,219,0.8538
972,1393,27776,638,291,176,195,0.8409
973,1393,22346,683,868,215,211,0.828
974,1393,16261,136,833,251,244,0.7956
975,1395,27776,141,773,182,204,0.862
976,1395,22346,87,191,203,196,0.8481
977,1395,3482,535,775,269,230,0.8401
978,1395,16261,576,186,236,229,0.7611
979,1396,19551,504,594,331,485,0.9224
980,1396,13394,82,86,227,477,0.8914
981,1396,2482,73,660,230,485,0.8233
982,1396,5093,523,163,269,265,0.7861
983,140,35205,612,118,229,403,0.9256
984,140,31884,20,66,415,512,0.8579
985,140,3482,600,844,279,188,0.8296
986,140,25468,85,827,342,300,0.7901
987,1401,22346,648,848,216,209,0.8383
988,1401,3482,126,270,271,189,0.8242
989,1401,25468,573,186,330,284,0.7979
990,1401,29666,138,867,231,231,0.7802
991,1402,3350,423,880,193,194,0.8395
992,1402,20237,84,332,227,222,0.8087
993,1402,33879,466,196,384,361,0.7986
994,1404,3350,364,212,186,186,0.8651
995,1404,33879,117,737,393,379,0.8335
996,1404,20237,668,761,230,224,0.8292
997,1407,38161,603,791,249,254,0.9466
998,1407,3350,379,229,185,182,0.835
999,1407,33879,101,678,315,436,0.6846
1000,1408,16547,74,804,245,240,0.9095
1001,1408,33207,657,898,220,208,0.8608
1002,1408,21025,683,274,179,172,0.8558
1003,1408,1899,188,271,202,139,0.8413
1004,1411,36636,643,207,187,247,0.8756
1005,1411,30307,67,127,394,423,0.8719
1006,1411,3482,590,844,283,166,0.8072
1007,1411,27652,93,851,225,208,0.7617
1008,1413,30307,544,703,393,427,0.8841
1009,1413,3482,129,287,279,175,0.8291
1010,1413,36636,149,802,197,255,0.8224
1011,1413,27652,669,255,221,200,0.7595
1012,1414,16547,56,775,240,235,0.9114
1013,1414,27925,549,597,277,483,0.8878
1014,1414,3543,110,194,203,199,0.8669
1015,1414,10220,599,190,220,214,0.8349
1016,1418,31704,591,694,256,457,0.8349
1017,1418,1899,125,254,201,152,0.8316
1018,1418,16550,103,647,296,491,0.8126
1019,142,44198,77,175,250,225,0.9761
1020,142,16547,592,153,232,228,0.9136
1021,142,21025,90,830,183,180,0.8399
1022,142,1899,580,865,212,146,0.8006
1023,1420,41767,99,238,292,265,0.945
1024,1420,3350,408,872,190,192,0.8379
1025,1420,16687,534,69,286,590,0.7693
1026,1421,41767,546,718,307,281,0.9031
1027,1421,3350,337,167,185,187,0.8658
1028,1421,16687,105,515,291,637,0.8033
1029,1424,35205,583,130,224,395,0.9189
1030,1424,27776,142,772,182,205,0.8661
1031,1424,31884,95,73,363,523,0.866
1032,1424,3482,534,774,271,229,0.8502
1033,1425,35205,612,139,226,403,0.9102
1034,1425,31884,111,95,375,530,0.8741
1035,1425,27776,176,812,177,202,0.8518
1036,1425,3482,564,813,266,219,0.8298
1037,1429,29344,604,703,278,445,0.9771
1038,1429,16547,127,828,235,231,0.9207
1039,1429,3543,118,249,211,203,0.839
1040,1429,10220,680,213,222,218,0.7176
1041,143,44198,91,182,260,231,0.9762
1042,143,16547,619,159,240,230,0.9165
1043,143,21025,124,865,180,177,0.8345
1044,143,1899,607,898,211,140,0.8314
1045,1431,29344,574,666,289,448,0.9794
1046,1431,16547,93,788,238,236,0.9252
1047,1431,3543,105,240,206,203,0.8238
1048,1431,10220,648,206,220,217,0.6984
1049,1433,38161,606,752,296,213,0.9308
1050,1433,3350,368,172,183,186,0.8459
1051,1433,32309,0,663,302,328,0.8381
1052,1435,13899,168,339,176,256,0.8988
1053,1435,3350,395,852,192,193,0.8231
1054,1435,20237,590,306,223,220,0.8174
1055,1436,13899,597,624,182,270,0.9259
1056,1436,3350,349,182,187,191,0.84
1057,1436,20237,108,698,232,230,0.8207
1058,1438,16547,208,839,242,241,0.9104
1059,1438,12246,177,301,206,127,0.9045
1060,1438,3543,696,855,216,213,0.8306
1061,1438,6562,581,230,214,340,0.759
1062,1439,16547,513,177,234,230,0.9229
1063,1439,12246,591,847,214,130,0.8913
1064,1439,3543,72,199,204,202,0.8467
1065,1439,6562,164,670,222,367,0.7888
1066,1441,36636,592,200,253,170,0.8737
1067,1441,27732,91,729,322,281,0.8722
1068,1441,22346,116,170,202,193,0.8519
1069,1441,3482,576,756,277,210,0.8306
1070,1442,36636,621,206,261,173,0.8839
1071,1442,27732,125,774,317,276,0.867
1072,1442,22346,134,177,208,198,0.8441
1073,1442,3482,606,790,274,207,0.8348
1074,1444,23222,523,625,297,509,0.9031
1075,1444,4377,135,109,219,432,0.8757
1076,1444,2482,90,695,218,481,0.8095
1077,1444,3742,481,145,315,310,0.7484
1078,1446,23222,122,72,292,500,0.9173
1079,1446,4377,587,700,226,452,0.8366
1080,1446,2482,628,27,205,486,0.8229
1081,1446,3742,127,801,327,319,0.7509
1082,1447,16547,48,789,238,236,0.9223
1083,1447,3543,103,178,205,201,0.8215
1084,1447,29450,462,763,419,250,0.7735
1085,1447,10220,626,191,221,215,0.7562
1086,1449,16547,82,830,237,230,0.9221
1087,1449,3543,119,182,211,204,0.8287
1088,1449,29450,493,801,409,246,0.7654
1089,1449,10220,657,196,223,218,0.7189
1090,1450,13394,589,714,239,500,0.8874
1091,1450,25437,121,808,257,257,0.8565
1092,1450,2482,601,41,219,489,0.8179
1093,1450,12777,111,63,292,521,0.8077
1094,1452,13394,595,710,242,521,0.8922
1095,1452,25437,122,820,262,266,0.8589
1096,1452,2482,593,82,214,469,0.82
1097,1452,12777,112,92,291,528,0.7968
1098,1453,16687,471,119,433,533,0.8667
1099,1453,3350,455,906,194,194,0.8303
1100,1453,18356,47,307,280,335,0.7454
1101,1455,16687,71,616,440,590,0.8278
1102,1455,3350,333,190,186,183,0.8264
1103,1455,18356,648,647,286,346,0.732
1104,1458,23222,74,165,302,508,0.9009
1105,1458,25437,109,825,256,257,0.8705
1106,1458,2482,607,62,245,476,0.8131
1107,1458,4377,638,708,226,453,0.809
1108,1459,22626,72,179,321,481,0.844
1109,1459,2482,623,72,230,465,0.8017
1110,1459,12080,647,692,246,467,0.7686
1111,1459,5093,103,810,287,288,0.7575
1112,146,16231,149,825,194,193,0.9188
1113,146,31884,550,669,407,534,0.8659
1114,146,3482,172,275,262,219,0.8554
1115,146,27776,637,292,175,196,0.8278
1116,1460,22626,540,567,323,492,0.8838
1117,1460,12080,75,127,223,427,0.7951
1118,1460,2482,51,699,254,480,0.7949
1119,1460,5093,547,189,272,267,0.7743
1120,1461,22626,67,155,327,474,0.8729
1121,1461,2482,631,33,237,477,0.8046
1122,1461,12080,639,692,235,448,0.7519
1123,1461,5093,107,799,279,277,0.733
1124,1462,25366,524,671,425,470,0.8987
1125,1462,20237,132,865,234,231,0.8371
1126,1462,3482,129,286,279,175,0.8292
1127,1462,27652,669,255,221,198,0.7725
1128,1463,25366,59,121,422,454,0.9036
1129,1463,20237,624,176,225,219,0.848
1130,1463,3482,589,844,283,167,0.8158
1131,1463,27652,93,852,225,208,0.7611
1132,1464,25366,45,99,411,453,0.8947
1133,1464,20237,593,173,221,214,0.8448
1134,1464,3482,561,811,285,174,0.8324
1135,1464,27652,59,810,228,212,0.7684
1136,1466,22346,105,177,204,195,0.8468
1137,1466,3482,559,812,286,174,0.8304
1138,1466,16261,593,176,236,228,0.8085
1139,1466,27652,58,810,228,212,0.7679
1140,1473,19606,150,216,160,154,0.9267
1141,1473,21025,124,865,180,176,0.8403
1142,1473,16550,572,87,289,486,0.8372
1143,1473,1899,614,858,203,159,0.817
1144,1474,36636,620,205,260,173,0.8734
1145,1474,27732,122,766,318,277,0.8593
1146,1474,3482,607,787,274,208,0.827
1147,1474,34596,64,102,444,432,0.8132
1148,1476,36636,592,200,253,170,0.8762
1149,1476,27732,86,723,323,283,0.8736
1150,1476,3482,579,755,275,210,0.8291
1151,1476,34596,55,70,425,437,0.8062
1152,1477,18356,355,677,253,373,0.8383
1153,1477,3350,649,285,184,185,0.8246
1154,1477,36636,88,228,238,216,0.777
1155,148,19231,501,232,328,261,0.9607
1156,148,3350,400,849,191,193,0.8349
1157,148,20237,120,298,227,223,0.7962
1158,1480,16547,174,831,241,241,0.9208
1159,1480,10220,157,261,219,213,0.8385
1160,1480,3543,639,875,216,210,0.8329
1161,1480,6562,592,238,213,339,0.7875
1162,1483,35205,106,770,304,392,0.8891
1163,1483,3482,149,218,249,221,0.8382
1164,1483,28762,632,898,221,214,0.7998
1165,1483,19860,638,277,221,169,0.6143
1166,1485,35205,581,95,288,378,0.8614
1167,1485,3482,599,866,260,228,0.8413
1168,1485,28762,148,166,212,204,0.8271
1169,1485,19860,126,862,223,173,0.7064
1170,1488,21324,207,825,206,199,0.8795
1171,1488,31862,627,828,207,210,0.8762
1172,1488,3350,392,207,186,182,0.8546
1173,1489,20013,531,284,347,321,0.907
1174,1489,3350,399,847,192,192,0.823
1175,1489,20237,184,280,226,221,0.803
1176,149,19231,91,693,339,272,0.9638
1177,149,20237,593,708,230,234,0.8509
1178,149,3350,345,186,188,192,0.843
1179,1492,21324,184,276,161,232,0.8511
1180,1492,3350,378,904,191,191,0.8169
1181,1492,18146,526,294,338,359,0.6561
1182,1493,18146,55,542,352,381,0.8925
1183,1493,21324,596,720,161,241,0.8892
1184,1493,3350,365,136,187,191,0.8373
1185,1497,34596,59,53,302,505,0.8568
1186,1497,3482,562,834,264,238,0.8311
1187,1497,29666,608,199,221,215,0.7696
1188,1497,19860,86,823,227,178,0.6815
1189,15,33879,48,782,440,278,0.9222
1190,15,16231,640,796,198,191,0.8687
1191,15,3350,360,248,186,181,0.856
1192,150,19231,135,794,334,270,0.9727
1193,150,20237,632,801,229,224,0.862
1194,150,3350,386,247,187,184,0.8406
1195,1500,38161,197,734,184,298,0.9228
1196,1500,3350,352,236,187,183,0.8313
1197,1500,41767,572,856,347,181,0.6536
1198,151,16547,96,817,243,239,0.9143
1199,151,1899,643,845,189,189,0.8321
1200,151,33207,183,266,206,197,0.8145
1201,151,29450,509,240,410,224,0.745
1202,152,16547,619,203,233,227,0.9065
1203,152,33207,580,810,216,205,0.8904
1204,152,1899,145,242,183,178,0.7909
1205,152,29450,38,798,419,230,0.7833
1206,153,16547,648,210,237,230,0.9205
1207,153,33207,607,843,214,199,0.8815
1208,153,1899,165,246,184,183,0.7999
1209,153,29450,69,841,418,217,0.7636
1210,154,23222,92,133,314,497,0.9008
1211,154,5885,594,679,240,498,0.8999
1212,154,2482,615,44,255,477,0.8015
1213,154,5093,108,802,280,279,0.7638
1214,155,23222,531,570,323,502,0.9005
1215,155,5885,114,82,232,475,0.8917
1216,155,5093,544,184,271,268,0.7792
1217,155,2482,67,688,257,474,0.775
1218,156,23222,95,158,314,501,0.9192
1219,156,5885,601,682,248,504,0.8796
1220,156,2482,601,85,263,456,0.8061
1221,156,5093,105,815,285,286,0.7599
1222,157,25366,106,76,397,466,0.8896
1223,157,27776,142,772,182,205,0.8573
1224,157,3482,535,775,269,229,0.8451
1225,157,16261,575,185,237,230,0.791
1226,159,25366,121,93,404,474,0.8892
1227,159,27776,175,813,177,202,0.8507
1228,159,3482,564,812,265,222,0.8367
1229,159,16261,604,191,243,232,0.7748
1230,160,23202,209,317,137,136,0.8951
1231,160,16550,574,265,291,467,0.8629
1232,160,3543,625,886,217,214,0.8491
1233,160,4542,145,914,213,212,0.7645
1234,162,23202,651,853,140,132,0.8834
1235,162,3543,159,174,209,205,0.8622
1236,162,16550,127,535,290,479,0.8558
1237,162,4542,627,141,209,206,0.7368
1238,163,16231,642,248,187,182,0.9013
1239,163,27776,177,812,177,202,0.8422
1240,163,3482,565,809,264,222,0.8325
1241,163,28762,127,171,211,204,0.8147
1242,164,16231,149,825,194,193,0.9248
1243,164,3482,172,275,261,219,0.8566
1244,164,27776,637,292,175,195,0.8359
1245,164,28762,652,889,222,217,0.8126
1246,165,16231,615,238,183,183,0.881
1247,165,27776,143,772,182,205,0.8749
1248,165,3482,537,774,269,228,0.8508
1249,165,28762,110,167,208,199,0.8401
1250,17,3350,297,167,186,187,0.8503
1251,17,41767,554,639,279,303,0.8488
1252,17,35205,116,580,307,391,0.8153
1253,170,2482,619,74,232,457,0.8072
1254,170,6191,117,159,307,518,0.7897
1255,170,5093,104,807,285,289,0.7764
1256,170,12080,648,692,245,467,0.7724
1257,172,25366,111,63,339,503,0.9047
1258,172,3482,588,844,283,167,0.8094
1259,172,27652,92,850,224,208,0.7641
1260,172,29666,630,178,226,216,0.7529
1261,173,25366,98,47,328,497,0.9091
1262,173,3482,559,809,287,175,0.8321
1263,173,27652,57,809,227,212,0.768
1264,173,29666,603,174,220,217,0.7626
1265,174,25366,551,677,340,521,0.9171
1266,174,3482,131,285,279,177,0.8291
1267,174,29666,124,862,230,228,0.771
1268,174,27652,672,256,221,197,0.7633
1269,175,30307,119,97,282,474,0.9113
1270,175,3482,592,870,259,232,0.8502
1271,175,29666,636,202,229,217,0.7227
1272,175,19860,120,861,222,173,0.717
1273,176,30307,594,676,287,487,0.9143
1274,176,3482,158,213,246,221,0.8333
1275,176,29666,120,838,230,230,0.7635
1276,176,19860,640,278,225,172,0.623
1277,179,3482,173,273,261,219,0.8522
1278,179,27776,638,291,176,195,0.8382
1279,179,20237,153,849,231,227,0.8379
1280,179,22346,645,830,214,212,0.8252
1281,180,27776,142,773,182,204,0.8639
1282,180,20237,575,189,222,216,0.841
1283,180,3482,536,776,269,229,0.839
1284,180,22346,121,225,203,196,0.837
1285,183,16550,20,695,406,418,0.8704
1286,183,3543,642,875,215,214,0.8246
1287,183,10220,156,260,222,213,0.8181
1288,183,6562,592,238,213,337,0.7881
1289,185,16547,134,738,239,235,0.9066
1290,185,23202,629,822,139,136,0.8776
1291,185,3543,143,170,204,201,0.8434
1292,185,4542,598,141,203,200,0.7409
1293,186,16547,167,782,235,229,0.9128
1294,186,23202,654,854,137,131,0.8705
1295,186,3543,158,175,210,205,0.8633
1296,186,4542,627,141,209,206,0.7339
1297,189,2482,636,111,209,475,0.8252
1298,189,22361,615,774,261,430,0.8194
1299,189,12777,84,129,299,529,0.8146
1300,189,5093,135,853,284,289,0.7692
1301,19,36636,621,202,260,174,0.8876
1302,19,27732,123,767,318,276,0.8601
1303,19,3482,608,786,274,209,0.8402
1304,19,28762,99,168,218,204,0.8227
1305,191,4542,638,150,204,200,0.8988
1306,191,3543,122,180,203,199,0.845
1307,191,16550,578,570,292,485,0.838
1308,191,10220,90,788,228,221,0.8337
1309,196,22361,84,116,256,391,0.8276
1310,196,12777,531,516,288,523,0.8211
1311,196,2482,90,663,216,487,0.8023
1312,196,3742,487,127,318,303,0.7589
1313,197,2482,633,58,207,490,0.8347
1314,197,22361,598,732,265,410,0.8108
1315,197,12777,118,171,286,517,0.7708
1316,197,3742,119,825,326,321,0.7668
1317,198,2482,626,97,200,472,0.8153
1318,198,22361,607,733,272,416,0.7972
1319,198,12777,122,189,284,529,0.7676
1320,198,3742,121,834,332,334,0.7461
1321,199,30307,33,116,414,402,0.8595
1322,199,27776,174,810,178,202,0.854
1323,199,3482,561,814,266,219,0.8333
1324,199,29666,629,165,223,215,0.77
1325,200,30307,557,734,410,413,0.8826
1326,200,3482,175,273,262,220,0.853
1327,200,27776,638,293,178,197,0.8316
1328,200,29666,127,879,228,229,0.7922
1329,202,20876,543,289,330,240,0.885
1330,202,3482,143,289,212,257,0.8465
